asin,vote,reviewText,overall,summary
B000YXC2LI,,"After 2nd washing, one of the belt loops came off. And I just signed into my Amazon account and it says the return window closed 2 days ago. Great timing! I've never seen a pair of genuine Levi's fall apart this quickly before. My husband has worn Levi's all his life. I am disappointed in Amazon's quality of products lately. So now, I will have to pay a tailor to repair the belt loop after having these for only 1 month. Thanks Amazon!",2,Poor quality
B000YXC2LI,,Nice!!!,5,Five Stars
B000YXC2LI,,the crotch area has ripped apart on the last three pairs. do not buy until levis fixes this ongoing problem.,1,the crotch area has ripped apart on the last three ...
B000YXC2LI,,i'd like to return this item...,1,One Star
B000YXC2LI,,It wasn't the fit I expected from the previous 33 waist  that was to small so I returned and received these and the 34 waist was the same fit as the 33 waist.,3,It wasn't the fit I expected from the previous 33 ...
B000YXC2LI,,"perfect, great quality",5,Five Stars
B000YXC2LI,2.0,"These jeans are cut waaaay small. The tags aren't even in English. Tags are in Chinese. Perhaps these are ""asian cut"", which is typically smaller, or they aren't real Levis at all. The waist is fine but its a low-rise, the legs are narrow compared to my other Levis, it's like they're
""skinny jeans"".
Can't wear them.
Imagine that, American icon Levis made in CHINA!
Have to return them.",1,"Made in CHINA, cut too small, like ""skinny jeans"", Not the 501's I'm used to."
B000YXC2LI,,Bought 3 pair and all fit different. All too big also. I've bought the same from different vendors and they fit fine. Won't buy again.,1,3 pair and all different fits
B000YXC2LI,,"Classic. I hadn't had a pair of buttonfly jeans, before . They were difficult to button because the holes for the buttons are left ragged and not sewn. I sent them back. Not because of a flaw. These are classic Levis. Just because by the time I could get them buttoned it'd be time to goto bed.",4,"Button fly is cool, but diffcult."
B000YXC2LI,,I agree that the quality of Levi jeans has gone downhill considerably.  I've been wearing them since I was in junior high I am 51 years old now and the quality of jeans you receive is ridiculous especially when compared to the money they're charging now.,2,Way too expensive for what you get.
B000YXC2LI,,Looks and feels great.,5,Five Stars
B000YXC2LI,,,5,Five Stars
B000YXC2LI,,LOVE,5,Love
B000YXC2LI,,Love these on my boyfriend not skinny not too baggy just right,5,Five Stars
B000YXC2LI,,"Product does not match photo. Rivets and hardware on received product were not black as should be and as shown in product photo.

See image of what I received as proof.",3,Product does not match photo. Rivets and hardware on received product were not black as should be and as shown in product photo.
B000YXC2LI,,"What can anyone say about Levis, except they have been a icon of the jeans manufacturing industry for over a hundred years!",5,Fashion icon!
B000YXC2LI,,Seams ripped after two months of wear. My previous pair lasted maybe twice as long. If you want overpriced jeans that will quickly fall apart I guess this is a great choice.,1,If you want overpriced jeans that will quickly fall apart I guess this is a great choice.
B000YXC2LI,,Ecellent!!!in every sense!!!,5,Ecellent!!! in every sense!!!
B000YXC2LI,,Perfect fit!,5,Five Stars
B000YXC2LI,,I have been wearing these since the 50s.  Still good.  Maybe not as perfect as they used to be but better than most.,5,Still got it.
B000YXC2LI,,Great deal,5,Five Stars
B000YXC2LI,,Just what I expected.  That's nice to experience for a change!  I will order these again.  Size fits true to earlier pairs of Levi jeans that I had.,4,"Great, as advertised."
B000YXC2LI,,Very nice fit,5,Five Stars
B000YXC2LI,,"With no butt, these fit perfect. Wish there was a 33"" length! Levi's make a 33"" length PLEASE!!!!",5,"Great but too long. Need 33"" length!"
B000YXC2LI,,"I know it says ""button fly"" in the description but I didn't realize they still exist so I wasn't on the look out for it.  button flies should be discontinued and this one seems particularly difficult to use",3,"I know it says ""button fly"" in the description but ..."
B000YXC2LI,,The Levis standard. No issues with fit.,5,Five Stars
B000YXC2LI,,True to fit!,5,Five Stars
B000YXC2LI,,THE MATERIAL IS NOT AS HEAVY AS THE 501'S USED TO BE!  I'LL BUY WRANGLERS OR RUSTLERS NEXT TIME!,3,Three Stars
B000YXC2LI,,The best jeans ever,5,Five Stars
B000YXC2LI,,"They fit and appeared great at first, but after 2 weeks the seams began splitting at the seams.",1,One Star
B000YXC2LI,,"rubbed between legs in 4 months. I hoped to go longer in Lewis jeans than in other brands, but turned out to be the opposite.",2,rubbed between legs
B000YXC2LI,,great!,5,Five Stars
B000YXC2LI,,"Bought these for my husband, they fit great and he loves them!!",5,they fit great and he loves them
B000YXC2LI,,This is the only place that I have been able to find Levi's that are 28 in length and fit my husband.,5,This is the only place that I have been able ...
B000YXC2LI,,Great purchase,5,Five Stars
B000YXC2LI,,nice jeans but needed to take one size smaller,5,Five Stars
B000YXC2LI,,Great fit. Good quality. Just what I was looking for.,5,Five Stars
B000YXC2LI,,too large,2,Two Stars
B000YXC2LI,,"They were new, with no flaws that I could detect, and fit well after washing three times (typical procedure for new jeans).",5,"They were new, with no flaws that I could ..."
B000YXC2LI,,Two stars because they were the right length. Two stars because I cant take a normal stride with out the pulling on the crotch.,2,Most unforgiving crotch ever
B000YXC2LI,,"Purchased for my dad, the wash and fit were as expected and matched to what he had purchased in the local retailers, so he was extremely satisfied.",4,Fit as expected and in excellent condition!
B000YXC2LI,,Exactly what I wanted and ordered,5,Five Stars
B000YXC2LI,,Good product,5,Good product
B000YXC2LI,,Good Fit. Levi's quality!,5,Classic
B000YXC2LI,,"Never worn.

Shipped with torn pockets, must never have checked in manufacture.

$54 I have wasted.",1,Bad manufacture
B000YXC2LI,,"Great model! I love. It's only with this model that miracles happen all the time. I already bought a 501 model a couple of years ago. The first jeans after the second wash ""sat down"" in length (believe me, an adult and read what is written on the label). How can this be? I had to buy second jeans, but the growth took the next one.
Two years later I again bought a 501 model. Of course I bought a one size increase. As a result, after two washings, they did not change at all. In general, this model has more questions than answers.",4,"Before buying this model, read its features."
B000YXC2LI,,Perfect fit!  Ill be making another purchase,5,Perfect fit! Ill be making another purchase
B000YXC2LI,,Had to send them back..not even CLOSE to fitting and I did order my normal size,1,One Star
B000YXC2LI,,I have shrink to fit 501s that are size 30w34l and the waist is getting too tight. I bought these pre-shrunk but was not prepared for how much different they are from shrink to fit. First I bought 32w34l and they are enormous. Then I bought 31w34l and they are really too big. Just a heads up for anyone using their current jeans to choose a size: the difference between pre-shrunk and shrink to fit is dramatic.,3,shrink-to-fit vs. pre-shrunk
B000YXC2LI,,Bought for my husband who has worn 501 Levis for over 50 years. No complaints,5,Levi 501 jeans
B000YXC2LI,,"Original 501s are shrink to fit. I bought these 501s and they're not shrink to fit. For 50 years I bought 501s and they're always shrink to fit. I think Levis came out with preshrunk jeans, 505s. These are not true original Levi 501s. This is Misleading and incorrect. Wasted my money just to put the jeans in a drawer.",1,These are not true original 501s
B000YXC2LI,,Great pair of jeans.,5,Five Stars
B000YXC2LI,,"I was expecting a higher rise, it falls in the same below the waist point than the slim fit versions.",2,"I was expecting a higher rise, it falls in the same below the waist point than the slim fit versions."
B000YXC2LI,,"I've purchased hundreds of this style of 501 Levis, but these look totally different.  My guess is, they are counterfeit.  To add insult to injury, I need to PAY to return them.",1,Product looks counterfeit.
B000YXC2LI,,as expected.,5,didnt realize levis nowadays are made in egypt
B000YXC2LI,,"Ripoffs.  Not real Levis.  If you want mismatched threads, thin fabric and a cheap price these are for you.",1,Cheap knockoffs
B000YXC2LI,,"I was very excited to get these as I haven't worn 501's in decades. Not sure there sizing, I wear 32x34 in all other jeans and usually they are big on me.. I bought 33"" waist and there is no way I can button them.",3,I was very excited to get these as I haven't ...
B000YXC2LI,,Great Levis quality! Fast shipping from seller.,5,Five Stars
B000YXC2LI,,"REMEMBER, BUTTON FLY",5,Five Stars
B000YXC2LI,,I was called away on a business trip when these were delivered. By the time i for back it was pastthe return date. Very uncomfortable and too small. I learned not too order from Amazon clothing at least for jeans. Its better to go to a store and try them on. Next time i might use amazon try it for a week deal.,1,Better to go to a store
B000YXC2LI,,The classics never go out of style...,5,Five Stars
B000YXC2LI,,I love 501 jeans.  I like this color too.,5,Five Stars
B000YXC2LI,,the order was too large but was my fault as I failed to read the labels correctly,5,Five Stars
B000YXC2LI,,"I found the 501 button fly too cumbersome and, sadly, having now tried all the other models have given up on Levi's after 50 years of wearing them. I particularly dislike the spandex style fabric that all their other models feature. I've since bought a pair of Wrangler's, which I find much more comfortable, with no chafing on a long hike or doing heavy yard work.",1,Levi's aren't what they used to be
B000YXC2LI,,worn 3-4 times and the crotch ripped out.,1,One Star
B000YXC2LI,,"As a long term Lee jean wearer, I recently tried these out again...they were so beyond affordable back in the day....and I like the fit.  Not the absolute best, but better than almost any other jean I've bought recently.",4,and I like the fit
B000YXC2LI,,Delivered fast and fits great,5,Five Stars
B000YXC2LI,,"Good quality Levi's, as expected. No defects, easy to buy. Should be less expensive buying online.",5,No defects.
B000YXC2LI,,"Great service by Amazon,  great jeans by Levi.",5,Five Stars
